FP(4.68, 25.011526, 775., 1377., 2143.)
FP(4.70, 26.737646, 667., 1338., 3166.)
FP(4.71, 25.603807, 646., 1256., 2247.)
FP(4.72, 24.292265, 1089., 2655., 3509.)
FP(4.79, 63.655819, 1022., 1925., 2742.)
FP(4.80, 57.912117, 695., 1200., 2274.)
FP(4.88, 58.519718, 534., 1292., 1616.)
FP(4.89, 51.410412, 323., 1194., 1605.)
FP(4.90, 48.272816, 364., 1569., 2127.)
FP(4.91, 42.308659, 656., 1469., 2053.)
FP(4.98, 53.939045, 457., 983., 2724.)
FP(4.99, 44.167343, 272., 930., 2559.)
FP(5.06, 40.052185, 239., 1049., 2710.)
FP(5.08, 45.146778, 309., 986., 2582.)
FP(5.09, 50.489185, 603., 900., 3242.)
FP(5.11, 57.962795, 804., 1041., 2762.)
FP(5.22, 49.749001, 735., 1755., 2779.)
FP(5.23, 43.625626, 352., 1959., 2744.)
FP(5.27, 46.252693, 590., 1268., 2733.)
FP(5.36, 53.926762, 1006., 1368., 2717.)
FP(5.38, 54.095028, 692., 1102., 2722.)
FP(5.41, 56.628017, 632., 1207., 2951.)
FP(5.44, 45.978104, 1076., 1410., 2442.)
FP(5.48, 50.929836, 1123., 1965., 2862.)
FP(5.54, 51.463688, 571., 1580., 2669.)
FP(5.55, 46.053421, 505., 2254., 2632.)
FP(5.59, 40.060883, 416., 2025., 3325.)
FP(5.60, 37.812374, 253., 2269., 2887.)
FP(5.61, 35.017742, 231., 1014., 2246.)
FP(5.62, 31.938301, 254., 1020., 2381.)
FP(5.63, 23.062956, 514., 1160., 2913.)
FP(5.64, 24.245802, 499., 1801., 3102.)
FP(5.66, 43.766891, 517., 1499., 2952.)
FP(5.67, 42.151737, 748., 2885., 3810.)
FP(5.68, 43.389729, 733., 1801., 3035.)
FP(5.69, 42.264908, 243., 2783., 3621.)
FP(5.70, 39.313255, 285., 1958., 3826.)
FP(5.75, 37.889748, 411., 1981., 3361.)
FP(5.76, 42.183266, 407., 1924., 2335.)
FP(5.80, 47.406467, 401., 1440., 2415.)
FP(5.92, 48.389370, 754., 1343., 2517.)
FP(5.96, 41.052608, 674., 1368., 1865.)
FP(5.98, 37.297665, 643., 1611., 1945.)
FP(5.99, 36.950413, 641., 1969., 2743.)
FP(6.00, 37.464905, 591., 1413., 2078.)
FP(6.01, 42.269081, 555., 2066., 2808.)
FP(6.10, 53.410694, 521., 2063., 2859.)
FP(6.19, 41.829327, 502., 1261., 1899.)
FP(6.23, 40.496922, 315., 1085., 1970.)
FP(6.28, 44.433849, 377., 1956., 2386.)
FP(6.30, 49.835556, 509., 1920., 2554.)
FP(6.36, 44.399960, 459., 1891., 2563.)
FP(6.38, 35.172325, 238., 2134., 2853.)
FP(6.39, 33.771179, 220., 2216., 2804.)
FP(6.47, 39.279919, 531., 2079., 2941.)
FP(6.49, 33.690109, 517., 1800., 2645.)
FP(6.50, 34.014866, 263., 1572., 2917.)
FP(6.53, 39.271080, 424., 2022., 2669.)
FP(6.65, 55.728725, 441., 2150., 2626.)
FP(6.72, 38.298584, 349., 2210., 2485.)
FP(6.73, 34.140251, 276., 2320., 3709.)
FP(6.74, 31.381252, 324., 2171., 2413.)
FP(6.75, 29.726139, 351., 2158., 2799.)
FP(6.76, 15.935925, 251., 1132., 2136.)
FP(6.77, 13.435137, 238., 1140., 2245.)
FP(6.78, 13.853620, 344., 2154., 3049.)
FP(6.79, 14.642359, 244., 1285., 2574.)
FP(6.80, 13.326771, 764., 1813., 2691.)
FP(6.81, 10.172537, 332., 1241., 2515.)
FP(6.82, 15.093457, 529., 2461., 3180.)
FP(6.83, 12.651960, 522., 1209., 2451.)
FP(6.84, 12.487943, 866., 1298., 2268.)
FP(6.85, 13.271847, 542., 1247., 2318.)
FP(6.90, 30.284050, 899., 1403., 2483.)
FP(6.93, 32.040070, 704., 1032., 2452.)
FP(6.94, 32.861267, 757., 1511., 2477.)
FP(6.99, 35.867889, 313., 1421., 2463.)
FP(7.00, 25.838688, 544., 2288., 3438.)
FP(7.01, 24.685257, 510., 1740., 2216.)
FP(7.02, 27.389347, 519., 1209., 2441.)
FP(7.04, 19.207850, 517., 1482., 2786.)
FP(7.05, 20.068237, 1139., 1489., 2843.)
FP(7.08, 50.325745, 919., 1456., 3639.)
FP(7.09, 38.546535, 313., 1158., 3485.)
FP(7.10, 41.317684, 328., 1099., 2501.)
FP(7.11, 43.396839, 616., 1208., 2506.)
FP(7.14, 44.695652, 338., 1441., 2652.)
FP(7.15, 41.555878, 453., 1332., 2675.)
FP(7.16, 30.981766, 245., 1284., 2480.)
FP(7.18, 28.351208, 233., 1294., 2701.)
FP(7.21, 33.431309, 263., 1454., 2687.)
FP(7.22, 38.491100, 375., 1396., 2515.)
FP(7.23, 41.701366, 287., 1401., 2536.)
FP(7.24, 51.049049, 588., 1593., 2788.)
FP(7.31, 56.574005, 935., 1518., 2620.)
FP(7.40, 40.918327, 339., 1458., 2498.)
FP(7.43, 32.261765, 279., 1652., 2457.)
FP(7.45, 34.622082, 294., 1325., 2694.)
FP(7.46, 37.295242, 902., 1282., 3013.)
FP(7.47, 50.516743, 446., 1194., 2513.)
FP(7.53, 47.765209, 434., 807., 2797.)
FP(7.67, 59.979855, 774., 1044., 2661.)
FP(7.76, 40.485615, 267., 1093., 2730.)
FP(7.78, 46.267284, 389., 1020., 2717.)
FP(7.81, 43.154720, 312., 857., 2666.)
FP(7.84, 48.036484, 415., 849., 2685.)
FP(7.94, 37.634575, 294., 1386., 2445.)
FP(7.96, 36.234802, 439., 1430., 2408.)
FP(7.97, 34.778389, 257., 1439., 2314.)
FP(7.98, 40.637978, 487., 1454., 2397.)
FP(7.99, 35.702888, 288., 1373., 2417.)
FP(8.00, 38.433323, 250., 1358., 2401.)
FP(8.02, 48.912216, 623., 1434., 2496.)
FP(8.13, 57.803513, 937., 1444., 2676.)
FP(8.22, 44.975456, 391., 1575., 2196.)
FP(8.23, 38.470642, 761., 1561., 2888.)
FP(8.25, 36.024704, 629., 1094., 3672.)
FP(8.26, 37.632500, 383., 1382., 3260.)
FP(8.27, 41.303875, 343., 1448., 2564.)
FP(8.28, 47.389881, 559., 2471., 3196.)
FP(8.29, 51.944054, 468., 2583., 3257.)
FP(8.30, 49.637825, 1493., 2442., 3262.)
FP(8.33, 49.957649, 290., 2035., 2558.)
FP(8.37, 38.949150, 416., 1733., 2429.)
FP(8.44, 36.917953, 356., 1062., 2583.)
FP(8.50, 35.790329, 301., 1145., 2580.)
FP(8.54, 50.399345, 347., 1933., 2551.)
FP(8.64, 40.132259, 321., 2414., 2597.)
FP(8.66, 46.572506, 156., 2715., 3269.)
FP(8.67, 48.006580, 444., 1899., 2971.)
FP(8.68, 52.998871, 470., 3153., 3918.)
FP(8.72, 52.522003, 496., 3002., 4006.)
FP(8.73, 54.839336, 513., 1297., 3176.)
FP(8.75, 48.637531, 379., 1609., 3106.)
FP(8.83, 50.705841, 694., 1358., 2527.)
FP(8.91, 42.671463, 470., 1409., 2765.)
FP(8.92, 39.078617, 950., 1418., 2590.)
FP(8.94, 30.670292, 624., 1276., 2730.)
FP(8.95, 27.164051, 831., 1309., 3302.)
FP(8.96, 23.204262, 559., 1179., 2296.)
FP(8.99, 21.136068, 552., 1249., 3357.)
FP(9.00, 18.600986, 551., 1188., 1327.)
FP(9.01, 19.635870, 552., 1410., 2669.)
FP(9.02, 15.228462, 527., 1480., 2747.)
FP(9.04, 16.282049, 531., 1021., 2452.)
FP(9.05, 12.119248, 500., 1500., 2500.)
FP(9.79, 11.714830, 500., 1500., 2500.)
FP(9.80, 11.694360, 168., 1175., 2289.)
FP(9.81, 13.364973, 485., 1527., 2170.)
FP(9.82, 12.685449, 115., 1913., 2677.)
FP(9.83, 13.151160, 694., 1558., 2201.)
FP(9.84, 13.736850, 295., 1448., 2214.)
FP(9.85, 15.922418, 441., 1629., 2910.)
FP(9.86, 15.158590, 203., 1018., 2145.)
FP(9.88, 18.571922, 321., 1329., 3028.)
FP(9.89, 17.918776, 228., 1008., 1991.)
FP(9.93, 20.778286, 180., 1093., 1832.)
FP(9.96, 23.994223, 157., 1109., 2669.)
FP(9.97, 23.478180, 340., 1569., 2489.)
FP(9.98, 22.045429, 203., 1800., 2741.)
FP(9.99, 24.969608, 57., 1052., 2499.)
FP(10.00, 26.313099, 267., 2466., 2782.)
FP(10.01, 29.059477, 225., 1068., 2489.)
FP(10.02, 30.807774, 194., 2401., 3008.)
FP(10.03, 36.137405, 390., 2399., 2937.)
FP(10.10, 54.401127, 302., 2723., 3541.)
FP(10.11, 60.007397, 880., 2616., 3504.)
FP(10.14, 72.413132, 576., 2706., 3458.)
FP(10.16, 71.675072, 1246., 2640., 3837.)
FP(10.22, 69.924812, 978., 2596., 4047.)
FP(10.23, 51.840878, 316., 2676., 3591.)
FP(10.25, 48.793259, 417., 2552., 3062.)
FP(10.26, 49.783627, 227., 1162., 2622.)
FP(10.27, 47.304852, 515., 1265., 2581.)
FP(10.30, 46.111732, 408., 805., 2567.)
FP(10.35, 50.173264, 283., 892., 2461.)
FP(10.37, 46.944679, 336., 851., 2328.)
FP(10.38, 49.883907, 234., 878., 2476.)
FP(10.44, 48.103977, 282., 824., 2051.)
FP(10.49, 46.693386, 312., 898., 2719.)
FP(10.53, 47.796700, 192., 963., 2273.)
FP(10.60, 41.390305, 265., 865., 2472.)
FP(10.62, 43.843075, 266., 2418., 2907.)
FP(10.70, 47.683498, 325., 2429., 2816.)
FP(10.71, 50.867317, 210., 2494., 3035.)
FP(10.72, 47.334633, 205., 2456., 3905.)
FP(10.75, 53.734039, 327., 2602., 2842.)
FP(10.77, 58.225010, 236., 2634., 2991.)
FP(10.78, 57.567051, 390., 2538., 3069.)
FP(10.80, 58.438931, 323., 2576., 3055.)
FP(10.81, 53.655411, 992., 2727., 3095.)
FP(10.87, 45.977394, 829., 2611., 3226.)
FP(10.88, 43.146332, 1421., 2318., 3168.)
FP(10.89, 42.005219, 634., 1976., 2658.)
FP(10.90, 37.229805, 421., 1480., 2564.)
FP(10.91, 38.081013, 685., 1926., 2694.)
FP(10.92, 36.697025, 372., 1584., 3209.)
FP(10.93, 27.048906, 680., 1603., 2552.)
FP(10.95, 22.314095, 441., 1259., 3222.)
FP(10.96, 17.978222, 491., 1215., 2508.)
FP(10.97, 18.630220, 1116., 1977., 2735.)
FP(10.98, 16.099859, 486., 1640., 2742.)
FP(11.03, 14.285937, 528., 1253., 2144.)
FP(11.06, 11.420250, 539., 1726., 3119.)
FP(11.07, 10.816327, 442., 1108., 2115.)
FP(11.08, 11.442630, 500., 1500., 2500.)
FP(12.22, 13.775596, 500., 1500., 2500.)
FP(12.23, 11.165823, 1476., 2525., 3602.)
FP(12.25, 37.370197, 389., 1665., 2765.)
FP(12.27, 38.649559, 204., 1960., 2910.)
FP(12.29, 45.283585, 239., 1943., 2605.)
FP(12.30, 47.519184, 355., 1977., 2473.)
FP(12.32, 50.124344, 298., 1986., 2960.)
FP(12.37, 50.334908, 452., 1154., 2413.)
FP(12.41, 53.564880, 696., 1142., 2188.)
FP(12.50, 52.924438, 608., 1097., 1669.)
FP(12.64, 53.837036, 530., 934., 3603.)
FP(12.68, 57.994473, 928., 1184., 2882.)
FP(12.75, 56.487942, 860., 1111., 2774.)
FP(12.90, 59.077499, 772., 2162., 2780.)
FP(12.91, 60.881100, 1009., 2153., 2775.)
FP(12.92, 63.237339, 860., 2137., 2772.)
FP(12.93, 57.888580, 338., 2228., 2839.)
FP(12.95, 58.289925, 446., 2518., 2920.)
FP(12.97, 53.503983, 307., 2376., 2755.)
FP(13.00, 50.755764, 452., 2372., 2740.)
FP(13.01, 43.646130, 371., 2218., 2709.)
FP(13.07, 49.333061, 928., 1564., 2423.)
FP(13.16, 48.144051, 789., 1731., 2578.)
FP(13.17, 45.815033, 206., 1768., 2498.)
FP(13.18, 44.034748, 238., 1965., 2504.)
FP(13.19, 47.090870, 242., 1104., 2558.)
FP(13.21, 41.658245, 274., 1954., 2621.)
FP(13.22, 52.752090, 416., 2039., 2577.)
FP(13.29, 58.902466, 690., 1958., 2660.)
FP(13.36, 51.116779, 567., 1500., 2585.)
FP(13.37, 47.778175, 792., 1590., 2584.)
FP(13.38, 49.081161, 492., 1552., 2653.)
FP(13.47, 59.628880, 478., 2041., 2750.)
FP(13.49, 56.010597, 735., 2139., 2739.)
FP(13.51, 52.174004, 217., 2215., 2789.)
FP(13.53, 50.134258, 519., 2122., 2812.)
FP(13.54, 51.452694, 370., 2123., 2969.)
FP(13.55, 51.712608, 345., 2150., 2823.)
FP(13.56, 49.235462, 533., 2144., 2810.)
FP(13.57, 49.120476, 336., 2278., 2870.)
FP(13.58, 53.415154, 337., 2176., 2798.)
FP(13.69, 58.776115, 561., 2152., 2638.)
FP(13.71, 61.428417, 315., 2295., 2744.)
FP(13.73, 50.654114, 511., 2142., 2819.)
FP(13.76, 35.188423, 416., 2898., 3578.)
FP(13.77, 36.950928, 510., 2032., 3158.)
FP(13.78, 44.923771, 314., 3091., 3842.)
FP(13.79, 57.786743, 457., 2736., 3834.)
FP(13.82, 61.261864, 491., 2798., 3680.)
FP(13.84, 57.846272, 309., 2829., 3422.)
FP(13.85, 54.521542, 1144., 2694., 3493.)
FP(13.86, 57.086315, 1236., 2731., 3394.)
FP(13.87, 57.662506, 283., 2855., 3632.)
FP(13.89, 48.295692, 262., 2489., 2801.)
FP(13.94, 47.006939, 315., 2031., 3085.)
FP(13.96, 52.828468, 478., 1904., 2395.)
FP(14.13, 41.296398, 410., 1165., 2205.)
FP(14.19, 24.474707, 419., 1095., 2180.)
FP(14.22, 16.975788, 479., 1549., 2379.)
FP(14.23, 13.564401, 495., 2315., 3368.)
FP(14.25, 14.223834, 389., 1670., 3135.)
